arc_id;user_id;polarity;subjectivity;lang;TextBlob;lat;long 
4326;216134263;-0.6;0.9;en;halleeeeerrr #soremuscles i am afraid to lose balance while i am walking since my thighs feel like jelly;48.20142429;16.36342105
5911;184427047;-0.6;1.0;;sunny weather vienna ! cold ice tea nd football with the guys :d;48.1810741;16.3187368
6086;859281379;-0.6;1.0;;its #cold;48.18396915;16.41307223
6209;94822509;-0.6;0.7;en;@kirs10_wilson whaaaaaat. well all da trent mandem fancy you innnneeettttt. you ma fav nottingham galdem ever  (soz so fucked in austria);48.194476;16.33025
6955;446604515;-0.6;0.4;en;@cflemion ...... disappointment is on my face;48.217763;16.322305
7687;859945602;-0.6;0.8;en;@janosfeelss oh yeah ofc...i am fucking hungry, but dont tell jai and skip cause i can not stand their grammar mistakes;48.23193087;16.39335223
8113;468352002;-0.6;0.8;en;i swear i am a fucking gummy bear;48.208978;16.37274
9218;407079047;-0.6;1.0;;that awkward moment when youre alone with someone you just met;48.23422537;16.32203254
10799;211142234;-0.6;0.9;en;if you think adventure is dangerous try routine. it is lethal.  paulo coelho (@ wien,austria in wien) ;48.18441708;16.37671728
11097;622663668;-0.6;0.8;en;goaaaaaaallllllll oh my fucking goddddddd #ger;48.220339;16.397059
12749;3012900879;-0.6;0.8;en;""" she a stripper , dirty dancer , and i think she need a diaper , i been talkin to the shawty , but i aint wife her "" skylers remixes ";48.192206;16.355907
13136;529084189;-0.6;0.9;en;that crazy teacher again ;48.21488554;16.35228148
14523;1335000614;-0.6;0.7333333333333334;en;"pour gina has to deal with three idiots and 
shes so fucking chill and joins them in every fuck they do 
why can not my mum be like that";48.13925645;16.3642652
14567;317247556;-0.6;0.9;en;i miss you like crazy;48.245027;16.45888
14830;407101387;-0.6;0.95;;@e3trf: what do you prefer chicken or meat or fish ? #thetruth meat;48.20238767;16.36988129
15697;28589097;-0.6;1.0;en;freezing cold sunset. is it summer yet?  #0c #33f @ vienna, austria ;48.2083;16.3731
16898;235327186;-0.6;0.9;en;btw vienna is still crazy;48.20979498;16.36731129
1399;964173098;-0.6;0.9;;hehe crazy like mee xdd ;48.2364457;16.4753785
1919;40196806;-0.6;0.9;; - check out my dog going crazy;48.2289786;16.33485056
2051;859945602;-0.6;0.95;en;@luke_brooks chicken wings or pizza ?;48.2345959;16.394005
2714;270361995;-0.6;0.95;en;"""@michael5sos: all i need is orange chicken"" @briidgettez  hes us";48.1872116;16.3020161
3504;59033446;-0.6;0.9;en;when will you realize, vienna waits for you?  wien, you stole my heart and i am afraid you forgot to ;48.212201;16.341714
4084;71528370;-0.6;0.9;en;pm: geisterstunde-shopping bei crazy jane fashion am 06. dezember  ;48.222116;16.372033
4326;216134263;-0.6;0.9;en;halleeeeerrr #soremuscles i am afraid to lose balance while i am walking since my thighs feel like jelly;48.20142429;16.36342105
5911;184427047;-0.6;1.0;;sunny weather vienna ! cold ice tea nd football with the guys :d;48.1810741;16.3187368
6086;859281379;-0.6;1.0;;its #cold;48.18396915;16.41307223
6209;94822509;-0.6;0.7;en;@kirs10_wilson whaaaaaat. well all da trent mandem fancy you innnneeettttt. you ma fav nottingham galdem ever  (soz so fucked in austria);48.194476;16.33025
6955;446604515;-0.6;0.4;en;@cflemion ...... disappointment is on my face;48.217763;16.322305
7687;859945602;-0.6;0.8;en;@janosfeelss oh yeah ofc...i am fucking hungry, but dont tell jai and skip cause i can not stand their grammar mistakes;48.23193087;16.39335223
8113;468352002;-0.6;0.8;en;i swear i am a fucking gummy bear;48.208978;16.37274
9218;407079047;-0.6;1.0;;that awkward moment when youre alone with someone you just met;48.23422537;16.32203254
10799;211142234;-0.6;0.9;en;if you think adventure is dangerous try routine. it is lethal.  paulo coelho (@ wien,austria in wien) ;48.18441708;16.37671728
11097;622663668;-0.6;0.8;en;goaaaaaaallllllll oh my fucking goddddddd #ger;48.220339;16.397059
12749;3012900879;-0.6;0.8;en;""" she a stripper , dirty dancer , and i think she need a diaper , i been talkin to the shawty , but i aint wife her "" skylers remixes ";48.192206;16.355907
13136;529084189;-0.6;0.9;en;that crazy teacher again ;48.21488554;16.35228148
14523;1335000614;-0.6;0.7333333333333334;en;"pour gina has to deal with three idiots and 
shes so fucking chill and joins them in every fuck they do 
why can not my mum be like that";48.13925645;16.3642652
14567;317247556;-0.6;0.9;en;i miss you like crazy;48.245027;16.45888
14830;407101387;-0.6;0.95;;@e3trf: what do you prefer chicken or meat or fish ? #thetruth meat;48.20238767;16.36988129
15697;28589097;-0.6;1.0;en;freezing cold sunset. is it summer yet?  #0c #33f @ vienna, austria ;48.2083;16.3731
16898;235327186;-0.6;0.9;en;btw vienna is still crazy;48.20979498;16.36731129
5161;255530544;-0.5916666666666667;0.875;ja;"go away you stupid cold, i feel too weak to study because of you 
()";48.17529011;16.28776733
5161;255530544;-0.5916666666666667;0.875;ja;"go away you stupid cold, i feel too weak to study because of you 
()";48.17529011;16.28776733
9062;1715467068;-0.5874999999999999;0.6555555555555556;en;green day is breaking up?!! please tell me, that is a bad joke :(;48.2018526;16.3919136
9062;1715467068;-0.5874999999999999;0.6555555555555556;en;green day is breaking up?!! please tell me, that is a bad joke :(;48.2018526;16.3919136
2150;449043928;-0.575;0.85;et;tired :(;48.18014608;16.40782244
2150;449043928;-0.575;0.85;et;tired :(;48.18014608;16.40782244
16444;269564568;-0.5722045898437501;0.5;en;#bass in yeah face!!!!!! #clubpanda #fluc #wanne w/ @thetiefenrausch @ fluc_wanne ;48.21763886;16.3932538
16444;269564568;-0.5722045898437501;0.5;en;#bass in yeah face!!!!!! #clubpanda #fluc #wanne w/ @thetiefenrausch @ fluc_wanne ;48.21763886;16.3932538
2467;324282534;-0.5666666666666667;0.7833333333333333;;aja mero chimeki le pitae khanxa jasto xa :@ aafu ni sutdaina malai ni sutna dindaina :@@@ god i hate you seriously;48.2018874;16.3921162
2467;324282534;-0.5666666666666667;0.7833333333333333;;aja mero chimeki le pitae khanxa jasto xa :@ aafu ni sutdaina malai ni sutna dindaina :@@@ god i hate you seriously;48.2018874;16.3921162
4756;21913216;-0.5583333333333332;0.8333333333333333;en;please, dont ever use the term gaymer in my presence. unless you want me to punch you for bad puns and ridiculous words. cheers!;48.16107052;16.4270174
4756;21913216;-0.5583333333333332;0.8333333333333333;en;please, dont ever use the term gaymer in my presence. unless you want me to punch you for bad puns and ridiculous words. cheers!;48.16107052;16.4270174
4619;1169104555;-0.55625;0.79375;en;i can see ..why you guys hate on justin  i mean look at that ;48.22928081;16.32821488
4619;1169104555;-0.55625;0.79375;en;i can see ..why you guys hate on justin  i mean look at that ;48.22928081;16.32821488
15721;69519848;-0.5416666666666666;0.8333333333333333;en;seriously i wanna play :(;48.217204;16.392572
15721;69519848;-0.5416666666666666;0.8333333333333333;en;seriously i wanna play :(;48.217204;16.392572
17865;1459528819;-0.5333333333333333;0.6;en;yes i hate you. no this doesnt allow you to hate me back.;48.20689756;16.23753006
17865;1459528819;-0.5333333333333333;0.6;en;yes i hate you. no this doesnt allow you to hate me back.;48.20689756;16.23753006
313;1319196858;-0.525;0.8;en;why do i always seem to go into work hungover lately :(;48.24519709;16.36038446
313;1319196858;-0.525;0.8;en;why do i always seem to go into work hungover lately :(;48.24519709;16.36038446
5219;1205346608;-0.5208333333333334;0.7708333333333333;en;@harry_styles harry! i can not in stage stand cause is hard there idk my crossmother dont will :((;48.206774;16.395236
5219;1205346608;-0.5208333333333334;0.7708333333333333;en;@harry_styles harry! i can not in stage stand cause is hard there idk my crossmother dont will :((;48.206774;16.395236
3181;508898506;-0.5000000000000001;0.8666666666666667;en;casual tuesday w/ @jessicae98_ ;48.217133;16.375591
3181;508898506;-0.5000000000000001;0.8666666666666667;en;casual tuesday w/ @jessicae98_ ;48.217133;16.375591
1465;636429570;-0.5;1.0;en;i am bored as heeeeeeell.;48.183436;16.292934
1550;119747573;-0.5;0.29999999999999993;;@fluridsdurfa sie habens getan!!! kienast verpflichtet!! #fail #transferfenster;48.25373646;16.42135096
1867;21913216;-0.5;1.0;en;weird people are weird. still.;48.16109948;16.42700263
1875;1699786736;-0.5;1.0;sl;sad bih ga ceskala,imam tako dobre nokte;48.2006919;16.3280989
1937;913250342;-0.5;0.3;en;"@girlposts: parents: ""how come youve failed the exam?""

me: ";48.23806621;16.38934128
2353;64052623;-0.5;0.9;en;found the bar! chilling (@ hotel astoria in wien)  ;48.2046152;16.37015395
2415;123859134;-0.5;1.0;;#boulyga #chillin #going #out #drunk #beer #jager  @ volksgarten ;48.20686902;16.36060033
2496;14983173;-0.5;1.0;en;the infamous #operahouse in #vienna. i look forward to  a show here one day.  ;48.20307764;16.36937182
2703;252659054;-0.5;1.0;en;now ill have to walk through 173294 meters of ice and snow. awesme.;48.176016;16.324079
2808;1156663412;-0.5;0.875;de;sorry for being lame  @ palace and gardens of schnbrunn ;48.18633;16.313522
3044;751044078;-0.5;1.0;de;rot fr suttner, sorry das war dumm......#faklive;48.24626576;16.44652574
3255;38514576;-0.5;0.9;en;an insect in amber. what could possibly go wrong? @ nhm naturhistorisches museum wien ;48.20515278;16.3602513
3493;185655012;-0.5;1.0;en;bored at school @ vhs 10 ;48.17514429;16.37492183
3629;1504714874;-0.5;1.0;en;ill press your hand against my face, weaken my resistance. ill pull the sheets over our ;48.18527424;16.31330738
3929;2728339293;-0.5;1.0;en;bored;48.216336;16.494941
3986;153491311;-0.5;1.0;en;@badgoff btw angry is slumbering for now...expect to unleash him against some slovenians soon. you still playing?;48.23873529;16.31546334
4010;21072887;-0.5;0.6666666666666666;de;@internet_world wo ist das whatsapp formular? bin ich blind? ;48.190781;16.332552
4166;28589097;-0.5;1.0;en;guilty.  #rmdrake @ vienna, austria ;48.2083;16.3731
4270;16015366;-0.5;0.4;en;"""[actor x] will play [character x] in [game x]"" ... just ... argh! #emancipationofgames #not";48.26848623;16.40258975
4356;37394881;-0.5;1.0;de;sorry twitterlities, aber iwo musste ich es rauslassen ..;48.23398226;16.36628159
4874;859945602;-0.5;1.0;en;@5sexofbeauhoran fucking creepy ;48.2277474;16.4021808
5631;21913216;-0.5;1.0;en;weird to travel without backpack.;48.2118391;16.38187642
5687;93577562;-0.5;1.0;;i am so sorry, lord.;48.19404142;16.29514656
6336;50585639;-0.5;0.5;en;"back to juridicum for a lecture on copyright &amp; plagiarism after 11 yrs. nothings changed. still awful in here... #uni";48.214946;16.363758
6408;761227711;-0.5;1.0;;@asktirgs1905 ne yazm yine :d valla srf onun twitlerini okumak ve glmek iin fake hesap aabilirim :d;48.16571227;16.31457687
6477;3026705416;-0.5;1.0;en;artist transforms bananas into works of art | bored panda  #arts #banana;48.206855;16.346989
6615;69519848;-0.5;1.0;en;so sad...;48.217204;16.392572
6674;181152373;-0.5;0.75;en;open your mind,rethink and delete the devastating stigma of hiv disease patients from your mind. regan hofmann at #tedxamring;48.205553;16.359065
7010;18363370;-0.5;1.0;en;all the gory bits of hemlock grove ;48.190464;16.352418
7071;2825191;-0.5;1.0;en;"its official, austria is still obsessed with facebook. sometimes, i think the word ""facebook"" is used instead of ""internet"". #wpsummit14";48.206797;16.3649
7138;2163533379;-0.5;1.0;en;jesus~i ask you to take away the anger~and forgive the people who cheat fake lie and steal~and help me forgive~jesus bless all 01am austria;48.28977832;16.38643025
7328;550034605;-0.5;1.0;en;@harry_styles one day you will follow me yes when ill marry you hahaa;48.2353311;16.4114788
7587;255530544;-0.5;1.0;en;sorry for the spam but i just have feels (`);48.1752381;16.28768551
7976;1350290052;-0.5;0.55;it;insane blue sky.  @ belvedere, vienna ;48.191439;16.380787
7977;1021632146;-0.5;1.0;sl;jedem smoki upadne mi you majicu,zavucem ruku da ga nadjem i sad ne znam jel sisa il je smoki.;48.21212026;16.30642169
8298;2337269378;-0.5;1.0;en;#repost , and poster by peter_diamond_art     ill also be a part of this exhibit in vienna this ;48.2083;16.3731
8382;37394881;-0.5;0.6;;my dad tells me i should work in a pharmacy .. what the fuck?! i am in tha nursery school, there is no connection with pharmacy;48.23397397;16.36636432
8456;21913216;-0.5;0.5;;"alles schne i am leben hat einen haken: es ist unmoralisch, illegal oder es macht dick.

- mae west";48.18470541;16.37644125
8513;131717825;-0.5;0.6;en;@hmk_blair: @aron_robie @cannokolb @kurtis_lopez fuck yea brotha! merica;48.213082;16.380069
8817;223897732;-0.5;0.5;tr;balkonda alperle nargile yaptik keyif yapiyoruz, random sarki actim tabi ki standart o sarki cikti  ha sikimde mi ? degil ama ilgiiiinccc;48.224603;16.398421
9362;45016042;-0.5;1.0;en;there is no exquisite beauty without some strangeness in the proportion  edgar allen poe @ ;48.2083;16.3731
9765;821321702;-0.5;1.0;en;"""facts are meaningless. they can be used to prove anything"" #quellentransparenz #jt14";48.2031123;16.3601684
10342;2337269378;-0.5;1.0;en;#repost , and poster by peter_diamond_art     ill also be a part of this exhibit in vienna this ;48.2083;16.3731
10554;603109164;-0.5;1.0;en;"trains departure delays 10min; i look outta window and see 5 police and security people escorting a blond girl from the platform  #scary";48.196555;16.33605
10741;488450481;-0.5;1.0;sl;ja hocuu sad jos dok sam mlaaad da ti ljubav svoju dammm... da da daaaa da da da tebeee danee volim jaaaaa;48.189355;16.3447482
11128;86590705;-0.5;1.0;en;ill be dreaming of hotels now #thegrandbudapesthotel;48.19152206;16.36522096
11173;65177376;-0.5;1.0;tr;@ilhangin @denizvargun @eceilci kizlar arsivim ilonun pcte yedeklendi de sorry gsgshsgsgsga;48.18613385;16.37045625
11256;19902681;-0.5;0.9;en;sometimes.. everything feels so .. wrong...;48.17738091;16.36252684
11519;38922948;-0.5;0.7;en;@lukerapture man london is fucking expensive you give me a couch and i am there;48.20713;16.361112
11645;25289817;-0.5;1.0;it;@linda_lang oh yes. vinciamo noi per. sorry ;48.20284915;16.35938887
11770;169847566;-0.5;1.0;de;@bernd_k_achter sorry, kann mir das nicht ansehn. mein system blockiert.;48.18663386;16.33484325
12067;591818862;-0.5;1.0;en;i am sorry have we met before~?;48.20475955;16.3771251
12087;167847362;-0.5;0.6;;@aflgleek humm..yeah a little!especially when the aussie loose!lol!but it was ok!i have seen worse!;48.15473235;16.4525307
12165;5713832;-0.5;1.0;de;#hoferselfie 2 angry birds  @ hofer ;48.236889;16.372097
12450;2299575110;-0.5;1.0;sl;"i ko ce sad ovo srce opet da zasiva?

ali, ko?";48.256989;16.408017
12560;1868119560;-0.5;1.0;en;@prollyonyablock send me a link or 2 ill rt it.;48.25941689;16.3988042
12701;2544348584;-0.5;0.9;ja;#me #fashion #mint # #sunglasses #belt #pants #shirt #chilling #skin #man #men #mensfashion ;48.214652;16.360742
12824;144563962;-0.5;0.55;en;@dhirenk2009 @biggboss @colorstv @biggboss8latest again, seriously! not a big deal.. people who are making an issue out of it are pathetic!;48.251597;16.36366
12994;12267072;-0.5;1.0;;@babybuns84 ill go for a 2:2 draw.;48.20676683;16.38672711
13051;149695957;-0.5;0.5;es;saberse vulnerable y a la vez amazona #peaceinyourheart;48.19022417;16.34093238
13163;17120378;-0.5;1.0;en;ill take clouds any day for traveling. #vienna #citytours @ mq  museumsquartier wien ;48.20353;16.35912
13204;21550271;-0.5;0.8875;en;if you dont take some time to be silly in museums, youre doing europe wrong (ps. if youre ;48.2052;16.3599
13842;761227711;-0.5;1.0;;@sezaiiiiiiiiii @8selcuk hayir bu fake, selcugumun twitter hesabi yok;48.1656109;16.31445045
13885;2335568551;-0.5;1.0;en;@visionnns ill tell you when i get to the hotel;48.216547;16.399292
14045;84822259;-0.5;1.0;en;"@othmanation ill wear it all the time &lt;3";48.235796;16.439007
14062;390909487;-0.5;1.0;en;and ill never forget i dream in colour;48.19948135;16.35057516
14203;21913216;-0.5;0.9;en;i knew it! i boarded the wrong train again. now going towards airport. again. -.-;48.17812319;16.40828375
14694;38639438;-0.5;1.0;de;@jakobi_claudia @matscha @mlinzner twitter bernimmt die mention nicht! #sorry;48.161782;16.278492
14726;344888455;-0.5;0.6;sl;volim najvie moju najlepu polovinu! fuck neka vidi ceo svet!;48.20478598;16.32769165
14774;1063076700;-0.5;0.9;en;geography: study wrongly predicts electric cars will not reduce pollution  ;48.20849;16.37208
14799;301311773;-0.5;0.29999999999999993;de;es sollen heute 24 grad werden - die heizung in der #bim luft auf hochtouren @wienerlinien #fail ;48.21111012;16.34428656
15020;179604380;-0.5;1.0;;"""i let d gurl hv d boy, i am a woman so ill get me a man"" ";48.1789303;16.3728305
15497;349178364;-0.5;1.0;en;ill never respect the vegan burger again.they still owe me 9 euros @ veganz sterreich ;48.19516516;16.36318614
15512;811251121;-0.5;1.0;en;"@luke_brooks ""ill shoot you before i ask what your name is""";48.22647718;16.33404653
15769;1323264236;-0.5;1.0;tr;kimseyi sevemiyorsanz ill unutamadnz biri yoktur. yeah hevesiniz kalmamtr artk, yeah da inancnz.;48.23969535;16.43271135
16416;859945602;-0.5;1.0;en;"ill give you a beau job
if you take a luke at my jai jai
then well skip to your place
and play some james

[ hehe ]";48.2346011;16.393997
16776;2163533379;-0.5;0.5;en;@kittycadaver ..our daily bread/and deliver us from all evil.      amen;48.28976218;16.38642651
16808;37394881;-0.5;1.0;en;weather today is weird. looks rainy but sun is shining. hmm. weird;48.23377935;16.36621861
16812;40285493;-0.5;1.0;en;@lauracussen1 i have already followed my tumblr crush on insta and she hasnt replied so i think maybe ill always be alone ,?;48.20341042;16.37330161
16813;549200032;-0.5;1.0;sl;jao boze kad nas je bambi spasao idem sad da umrem...;48.136578;16.261437
16844;48713908;-0.5;0.6;de;"""wenn es regnet ist es besser aufzugeben."" what the fuck nimm doch ein regenschirm mit! warum gleich aufgeben? mann mann mann.";48.233425;16.38512
17000;81423822;-0.5;1.0;en;@anna_ploeg vienna. ill be home soon to go snowboarding with you ;48.20484078;16.37789884
17047;21913216;-0.5;1.0;en;aisle is definitely a weird word.;48.23286606;16.37131401
17168;334935443;-0.5;1.0;sl;"odakle si? 
-iz beograda
you ribo
-popusis mi kurac malo tri cetiri sad";48.1986201;16.36369734
17255;543558467;-0.5;0.9;en;chilling with @terezamana in vienna @ mq  museumsquartier wien ;48.203317;16.358684
17321;348496747;-0.5;1.0;en;"@joshujworld i think ill give up after 400 tweets
#joshujexcited4album2 ";48.25668278;16.45921913
17818;597172780;-0.5;1.0;en;"""@bilalalimalik: lets trend #followmebilal !!! rt rt rt"" tell zayn to follow me and ill do anything you want";48.2176475;16.4036154
17916;359442936;-0.5;1.0;en;#arianaspenisisonfire ?? no problem, ill give her mine ;48.2386513;16.3880321
1465;636429570;-0.5;1.0;en;i am bored as heeeeeeell.;48.183436;16.292934
1550;119747573;-0.5;0.29999999999999993;;@fluridsdurfa sie habens getan!!! kienast verpflichtet!! #fail #transferfenster;48.25373646;16.42135096
1867;21913216;-0.5;1.0;en;weird people are weird. still.;48.16109948;16.42700263
1875;1699786736;-0.5;1.0;sl;sad bih ga ceskala,imam tako dobre nokte;48.2006919;16.3280989
1937;913250342;-0.5;0.3;en;"@girlposts: parents: ""how come youve failed the exam?""

me: ";48.23806621;16.38934128
2353;64052623;-0.5;0.9;en;found the bar! chilling (@ hotel astoria in wien)  ;48.2046152;16.37015395
2415;123859134;-0.5;1.0;;#boulyga #chillin #going #out #drunk #beer #jager  @ volksgarten ;48.20686902;16.36060033
2496;14983173;-0.5;1.0;en;the infamous #operahouse in #vienna. i look forward to  a show here one day.  ;48.20307764;16.36937182
2703;252659054;-0.5;1.0;en;now ill have to walk through 173294 meters of ice and snow. awesme.;48.176016;16.324079
2808;1156663412;-0.5;0.875;de;sorry for being lame  @ palace and gardens of schnbrunn ;48.18633;16.313522
3044;751044078;-0.5;1.0;de;rot fr suttner, sorry das war dumm......#faklive;48.24626576;16.44652574
3255;38514576;-0.5;0.9;en;an insect in amber. what could possibly go wrong? @ nhm naturhistorisches museum wien ;48.20515278;16.3602513
3493;185655012;-0.5;1.0;en;bored at school @ vhs 10 ;48.17514429;16.37492183
3629;1504714874;-0.5;1.0;en;ill press your hand against my face, weaken my resistance. ill pull the sheets over our ;48.18527424;16.31330738
3929;2728339293;-0.5;1.0;en;bored;48.216336;16.494941
3986;153491311;-0.5;1.0;en;@badgoff btw angry is slumbering for now...expect to unleash him against some slovenians soon. you still playing?;48.23873529;16.31546334
4010;21072887;-0.5;0.6666666666666666;de;@internet_world wo ist das whatsapp formular? bin ich blind? ;48.190781;16.332552
4166;28589097;-0.5;1.0;en;guilty.  #rmdrake @ vienna, austria ;48.2083;16.3731
4270;16015366;-0.5;0.4;en;"""[actor x] will play [character x] in [game x]"" ... just ... argh! #emancipationofgames #not";48.26848623;16.40258975
4356;37394881;-0.5;1.0;de;sorry twitterlities, aber iwo musste ich es rauslassen ..;48.23398226;16.36628159
4874;859945602;-0.5;1.0;en;@5sexofbeauhoran fucking creepy ;48.2277474;16.4021808
5631;21913216;-0.5;1.0;en;weird to travel without backpack.;48.2118391;16.38187642
5687;93577562;-0.5;1.0;;i am so sorry, lord.;48.19404142;16.29514656
6336;50585639;-0.5;0.5;en;"back to juridicum for a lecture on copyright &amp; plagiarism after 11 yrs. nothings changed. still awful in here... #uni";48.214946;16.363758
6408;761227711;-0.5;1.0;;@asktirgs1905 ne yazm yine :d valla srf onun twitlerini okumak ve glmek iin fake hesap aabilirim :d;48.16571227;16.31457687
6477;3026705416;-0.5;1.0;en;artist transforms bananas into works of art | bored panda  #arts #banana;48.206855;16.346989
6615;69519848;-0.5;1.0;en;so sad...;48.217204;16.392572
6674;181152373;-0.5;0.75;en;open your mind,rethink and delete the devastating stigma of hiv disease patients from your mind. regan hofmann at #tedxamring;48.205553;16.359065
7010;18363370;-0.5;1.0;en;all the gory bits of hemlock grove ;48.190464;16.352418
7071;2825191;-0.5;1.0;en;"its official, austria is still obsessed with facebook. sometimes, i think the word ""facebook"" is used instead of ""internet"". #wpsummit14";48.206797;16.3649
7138;2163533379;-0.5;1.0;en;jesus~i ask you to take away the anger~and forgive the people who cheat fake lie and steal~and help me forgive~jesus bless all 01am austria;48.28977832;16.38643025
7328;550034605;-0.5;1.0;en;@harry_styles one day you will follow me yes when ill marry you hahaa;48.2353311;16.4114788
7587;255530544;-0.5;1.0;en;sorry for the spam but i just have feels (`);48.1752381;16.28768551
7976;1350290052;-0.5;0.55;it;insane blue sky.  @ belvedere, vienna ;48.191439;16.380787
7977;1021632146;-0.5;1.0;sl;jedem smoki upadne mi you majicu,zavucem ruku da ga nadjem i sad ne znam jel sisa il je smoki.;48.21212026;16.30642169
8298;2337269378;-0.5;1.0;en;#repost , and poster by peter_diamond_art     ill also be a part of this exhibit in vienna this ;48.2083;16.3731
8382;37394881;-0.5;0.6;;my dad tells me i should work in a pharmacy .. what the fuck?! i am in tha nursery school, there is no connection with pharmacy;48.23397397;16.36636432
8456;21913216;-0.5;0.5;;"alles schne i am leben hat einen haken: es ist unmoralisch, illegal oder es macht dick.

- mae west";48.18470541;16.37644125
8513;131717825;-0.5;0.6;en;@hmk_blair: @aron_robie @cannokolb @kurtis_lopez fuck yea brotha! merica;48.213082;16.380069
8817;223897732;-0.5;0.5;tr;balkonda alperle nargile yaptik keyif yapiyoruz, random sarki actim tabi ki standart o sarki cikti  ha sikimde mi ? degil ama ilgiiiinccc;48.224603;16.398421
9362;45016042;-0.5;1.0;en;there is no exquisite beauty without some strangeness in the proportion  edgar allen poe @ ;48.2083;16.3731
9765;821321702;-0.5;1.0;en;"""facts are meaningless. they can be used to prove anything"" #quellentransparenz #jt14";48.2031123;16.3601684
10342;2337269378;-0.5;1.0;en;#repost , and poster by peter_diamond_art     ill also be a part of this exhibit in vienna this ;48.2083;16.3731
10554;603109164;-0.5;1.0;en;"trains departure delays 10min; i look outta window and see 5 police and security people escorting a blond girl from the platform  #scary";48.196555;16.33605
10741;488450481;-0.5;1.0;sl;ja hocuu sad jos dok sam mlaaad da ti ljubav svoju dammm... da da daaaa da da da tebeee danee volim jaaaaa;48.189355;16.3447482
11128;86590705;-0.5;1.0;en;ill be dreaming of hotels now #thegrandbudapesthotel;48.19152206;16.36522096
11173;65177376;-0.5;1.0;tr;@ilhangin @denizvargun @eceilci kizlar arsivim ilonun pcte yedeklendi de sorry gsgshsgsgsga;48.18613385;16.37045625
11256;19902681;-0.5;0.9;en;sometimes.. everything feels so .. wrong...;48.17738091;16.36252684
11519;38922948;-0.5;0.7;en;@lukerapture man london is fucking expensive you give me a couch and i am there;48.20713;16.361112
11645;25289817;-0.5;1.0;it;@linda_lang oh yes. vinciamo noi per. sorry ;48.20284915;16.35938887
11770;169847566;-0.5;1.0;de;@bernd_k_achter sorry, kann mir das nicht ansehn. mein system blockiert.;48.18663386;16.33484325
12067;591818862;-0.5;1.0;en;i am sorry have we met before~?;48.20475955;16.3771251
12087;167847362;-0.5;0.6;;@aflgleek humm..yeah a little!especially when the aussie loose!lol!but it was ok!i have seen worse!;48.15473235;16.4525307
12165;5713832;-0.5;1.0;de;#hoferselfie 2 angry birds  @ hofer ;48.236889;16.372097
12450;2299575110;-0.5;1.0;sl;"i ko ce sad ovo srce opet da zasiva?

ali, ko?";48.256989;16.408017
12560;1868119560;-0.5;1.0;en;@prollyonyablock send me a link or 2 ill rt it.;48.25941689;16.3988042
12701;2544348584;-0.5;0.9;ja;#me #fashion #mint # #sunglasses #belt #pants #shirt #chilling #skin #man #men #mensfashion ;48.214652;16.360742
12824;144563962;-0.5;0.55;en;@dhirenk2009 @biggboss @colorstv @biggboss8latest again, seriously! not a big deal.. people who are making an issue out of it are pathetic!;48.251597;16.36366
12994;12267072;-0.5;1.0;;@babybuns84 ill go for a 2:2 draw.;48.20676683;16.38672711
13051;149695957;-0.5;0.5;es;saberse vulnerable y a la vez amazona #peaceinyourheart;48.19022417;16.34093238
13163;17120378;-0.5;1.0;en;ill take clouds any day for traveling. #vienna #citytours @ mq  museumsquartier wien ;48.20353;16.35912
13204;21550271;-0.5;0.8875;en;if you dont take some time to be silly in museums, youre doing europe wrong (ps. if youre ;48.2052;16.3599
13842;761227711;-0.5;1.0;;@sezaiiiiiiiiii @8selcuk hayir bu fake, selcugumun twitter hesabi yok;48.1656109;16.31445045
13885;2335568551;-0.5;1.0;en;@visionnns ill tell you when i get to the hotel;48.216547;16.399292
14045;84822259;-0.5;1.0;en;"@othmanation ill wear it all the time &lt;3";48.235796;16.439007
14062;390909487;-0.5;1.0;en;and ill never forget i dream in colour;48.19948135;16.35057516
14203;21913216;-0.5;0.9;en;i knew it! i boarded the wrong train again. now going towards airport. again. -.-;48.17812319;16.40828375
14694;38639438;-0.5;1.0;de;@jakobi_claudia @matscha @mlinzner twitter bernimmt die mention nicht! #sorry;48.161782;16.278492
14726;344888455;-0.5;0.6;sl;volim najvie moju najlepu polovinu! fuck neka vidi ceo svet!;48.20478598;16.32769165
14774;1063076700;-0.5;0.9;en;geography: study wrongly predicts electric cars will not reduce pollution  ;48.20849;16.37208
14799;301311773;-0.5;0.29999999999999993;de;es sollen heute 24 grad werden - die heizung in der #bim luft auf hochtouren @wienerlinien #fail ;48.21111012;16.34428656
15020;179604380;-0.5;1.0;;"""i let d gurl hv d boy, i am a woman so ill get me a man"" ";48.1789303;16.3728305
15497;349178364;-0.5;1.0;en;ill never respect the vegan burger again.they still owe me 9 euros @ veganz sterreich ;48.19516516;16.36318614
15512;811251121;-0.5;1.0;en;"@luke_brooks ""ill shoot you before i ask what your name is""";48.22647718;16.33404653
15769;1323264236;-0.5;1.0;tr;kimseyi sevemiyorsanz ill unutamadnz biri yoktur. yeah hevesiniz kalmamtr artk, yeah da inancnz.;48.23969535;16.43271135
16416;859945602;-0.5;1.0;en;"ill give you a beau job
if you take a luke at my jai jai
then well skip to your place
and play some james

[ hehe ]";48.2346011;16.393997
16776;2163533379;-0.5;0.5;en;@kittycadaver ..our daily bread/and deliver us from all evil.      amen;48.28976218;16.38642651
